StaID,antecedent_obs_per,last_year_obs_per,last_year_drought_per,continuous_drought_length,current_drought_category,current_drought_length
13011000,100,100,29,NA,NA,NA
13011500,100,93,29,13,20,13
13011900,100,100,25,NA,NA,NA
13018300,100,87,0,NA,NA,NA
13018750,100,100,42,NA,NA,NA
13022500,100,94,39,NA,NA,NA
13023000,100,95,5,NA,NA,NA
13027500,100,100,4,NA,NA,NA
13032500,100,100,40,NA,NA,NA
13037500,100,90,17,15,20,15
13038500,100,100,12,27,20,22
13039500,100,100,8,2,20,2
13042500,100,100,27,NA,NA,NA
13046000,100,100,44,NA,NA,NA
13047500,100,100,46,13,20,13
13049500,100,100,1,NA,NA,NA
13050500,100,100,39,16,20,16
13052200,100,100,9,NA,NA,NA
13055000,100,100,4,NA,NA,NA
13056500,100,100,32,NA,NA,NA
13060000,100,100,24,24,20,7
13062500,100,100,28,23,20,5
13066000,100,100,0,NA,NA,NA
13068500,100,100,11,NA,NA,NA
13069500,100,100,26,NA,NA,NA
13073000,100,100,3,NA,NA,NA
13075000,100,100,8,NA,NA,NA
13075500,100,100,0,NA,NA,NA
13075983,100,100,91,27,5,19
13077000,100,100,46,NA,NA,NA
13078000,100,100,39,26,10,5
13081500,100,100,43,NA,NA,NA
13082500,100,100,20,23,20,23
13083000,0,2,0,NA,NA,NA
13105000,100,100,26,NA,NA,NA
13108150,100,100,57,9,10,3
13118700,100,100,0,NA,NA,NA
13120000,31,83,21,NA,NA,NA
13120500,79,93,15,NA,NA,NA
13127000,100,100,38,2,20,2
13141500,100,100,72,1,20,1
13142500,100,100,4,NA,NA,NA
13147900,92,59,12,1,20,1
13148500,92,64,15,15,20,15
13150430,100,100,32,NA,NA,NA
13152500,100,100,24,NA,NA,NA
13161500,100,100,1,NA,NA,NA
13168500,100,100,11,NA,NA,NA
13181000,100,100,0,NA,NA,NA
13183000,100,100,0,NA,NA,NA
13185000,100,100,31,NA,NA,NA
13186000,100,100,27,NA,NA,NA
13190500,100,100,26,NA,NA,NA
13200000,100,100,15,NA,NA,NA
13206000,100,100,5,NA,NA,NA
13235000,100,100,3,NA,NA,NA
13236500,100,100,6,NA,NA,NA
13239000,100,100,30,NA,NA,NA
13245000,0,28,3,NA,NA,NA
13246000,100,100,19,NA,NA,NA
13247500,100,100,22,NA,NA,NA
13249500,100,100,19,NA,NA,NA
13251000,100,100,19,NA,NA,NA
13258500,100,100,13,NA,NA,NA
13266000,100,100,15,NA,NA,NA
13297330,100,95,48,NA,NA,NA
13297350,57,84,44,NA,NA,NA
13297355,96,70,3,NA,NA,NA
13302500,100,100,8,NA,NA,NA
13305000,100,100,63,NA,NA,NA
13313000,96,67,0,NA,NA,NA
13316500,100,100,7,NA,NA,NA
13317000,100,100,19,NA,NA,NA
13331500,100,100,31,NA,NA,NA
13333000,100,100,45,NA,NA,NA
13336500,100,100,33,4,20,4
13337000,100,100,30,4,20,4
13338500,100,100,22,15,20,1
13339500,58,90,13,NA,NA,NA
13340000,100,100,27,5,20,5
13340600,100,100,23,3,20,3
13341050,100,100,17,4,20,4
13342500,100,100,16,4,20,4
13345000,100,90,52,59,5,26
13346800,100,100,39,NA,NA,NA
13351000,100,100,48,22,20,22
14013000,100,100,18,28,20,28
14015000,100,100,8,NA,NA,NA
14018500,100,100,28,27,10,12
14020000,100,100,53,4,20,4
14020300,100,100,44,35,10,7
14033500,100,100,13,NA,NA,NA
14034500,100,100,19,NA,NA,NA
14044000,100,100,23,NA,NA,NA
14046000,100,100,25,NA,NA,NA
14046500,100,100,12,NA,NA,NA
14048000,100,100,2,NA,NA,NA
14076500,100,100,27,NA,NA,NA
14087400,100,100,16,NA,NA,NA
14091500,100,100,18,NA,NA,NA
14092500,100,100,36,NA,NA,NA
14097100,100,100,14,14,20,14
14103000,100,100,48,5,20,5
14113000,100,100,12,NA,NA,NA
14120000,100,100,31,6,20,6
14123500,100,100,3,NA,NA,NA
14137000,100,100,35,21,10,8
14138800,100,100,33,21,10,1
14138850,100,100,39,22,10,1
14138870,100,100,41,22,10,1
14138900,100,100,38,27,10,1
14139800,100,100,44,19,10,1
14140000,100,100,16,NA,NA,NA
14141500,98,99,39,NA,NA,NA
14145500,100,100,7,NA,NA,NA
14148000,100,100,14,NA,NA,NA
14150000,100,100,5,NA,NA,NA
14151000,100,100,7,NA,NA,NA
14152000,100,100,2,NA,NA,NA
14153500,100,100,8,7,10,3
14154500,100,100,28,23,20,1
14155500,100,100,8,8,10,4
14157500,76,94,19,4,5,4
14158500,100,100,0,NA,NA,NA
14158790,100,100,32,15,20,15
14158850,100,100,0,NA,NA,NA
14159500,100,100,25,38,20,38
14161500,100,100,20,25,20,2
14162200,100,100,14,46,10,3
14162500,100,100,24,56,10,15
14165000,100,100,24,53,10,1
14166000,100,100,11,20,20,1
14166500,100,100,5,NA,NA,NA
14169000,100,100,4,NA,NA,NA
14170000,100,100,2,NA,NA,NA
14174000,100,100,6,17,20,17
14178000,100,100,18,10,20,10
14181500,100,100,13,NA,NA,NA
14182500,100,100,25,20,20,20
14183000,100,100,33,26,10,18
14185000,100,100,32,26,10,1
14185900,100,100,42,26,10,1
14187200,100,100,8,NA,NA,NA
14187500,100,100,9,NA,NA,NA
14189000,59,90,13,12,20,12
14190500,100,100,25,51,10,1
14191000,100,100,15,23,20,4
14203500,100,100,16,NA,NA,NA
14207500,100,100,10,NA,NA,NA
14208700,100,100,4,NA,NA,NA
14209000,100,100,11,NA,NA,NA
14209500,100,100,20,20,20,20
14210000,100,100,43,26,10,1
14211500,100,100,35,NA,NA,NA
14211720,100,100,33,22,5,4
14219800,100,100,41,61,5,22
14220500,100,100,13,NA,NA,NA
14222500,100,100,31,24,10,2
14226500,100,100,28,3,20,3
14233500,100,100,26,5,20,5
14236200,100,100,36,63,5,21
14238000,100,100,23,NA,NA,NA
14242580,100,100,25,18,20,18
14301000,100,100,27,57,10,2
14301500,100,100,28,59,5,23
14305500,100,100,33,57,5,26
14306500,100,100,24,48,5,16
14308000,100,100,21,17,10,4
14309000,100,100,0,NA,NA,NA
14309500,100,100,4,NA,NA,NA
14310000,100,100,2,NA,NA,NA
14312000,100,100,9,15,20,15
14314500,100,100,0,NA,NA,NA
14316500,100,100,0,NA,NA,NA
14316700,100,100,27,26,10,1
14319500,100,100,20,NA,NA,NA
14321000,100,100,24,3,20,3
14325000,100,100,25,NA,NA,NA
14330000,100,100,38,NA,NA,NA
14332000,100,100,0,NA,NA,NA
14337500,100,100,38,21,10,2
14338000,100,100,21,NA,NA,NA
14339000,100,100,0,NA,NA,NA
14359000,100,100,3,NA,NA,NA
14361500,100,100,0,NA,NA,NA
14362000,100,100,17,NA,NA,NA
14366000,100,100,15,NA,NA,NA
14369500,100,100,14,NA,NA,NA
14372300,100,100,0,NA,NA,NA
14377100,100,100,3,3,20,3
14400000,100,100,35,34,5,18
